Date,Open,High,Low,Close,Adj Close,Volume
2022-05-10,64.500000,65.320000,63.849998,64.010002,61.699795,21322200
2022-05-11,64.330002,65.199997,63.959999,64.309998,61.988960,19648400
2022-05-12,64.160004,64.529999,63.209999,64.510002,62.181747,22574700
2022-05-13,64.809998,65.800003,64.120003,65.720001,63.348072,16167000
2022-05-16,65.440002,66.379997,65.440002,65.959999,63.579414,13223200
2022-05-17,66.099998,66.099998,65.010002,65.779999,63.405914,21300600
2022-05-18,65.419998,65.519997,60.959999,61.200001,58.991211,31437300
2022-05-19,60.959999,60.959999,59.660000,60.000000,57.834518,31493900
2022-05-20,60.490002,61.240002,59.660000,60.980000,58.779144,29133800
2022-05-23,61.650002,63.099998,61.590000,62.860001,60.591301,19406900
2022-05-24,62.880001,64.190002,62.750000,64.019997,61.709427,16154200
2022-05-25,64.000000,64.470001,63.599998,64.070000,61.757626,15360500
2022-05-26,64.070000,65.099998,63.959999,64.300003,61.979328,16159800
2022-05-27,64.260002,64.830002,64.139999,64.680000,62.345612,17709000
2022-05-31,64.080002,64.320000,63.049999,63.380001,61.092533,43159000
2022-06-01,63.419998,63.680000,62.130001,63.070000,60.793720,15408300
2022-06-02,63.180000,63.740002,62.110001,63.730000,61.429897,14586000
2022-06-03,63.570000,63.630001,62.810001,62.970001,60.697330,13539900
2022-06-06,63.330002,63.770000,62.660000,62.869999,60.600941,15112800
2022-06-07,62.380001,63.369999,62.220001,63.250000,60.967220,17886300
2022-06-08,62.990002,63.209999,62.560001,62.889999,60.620213,10211500
2022-06-09,62.869999,63.349998,61.779999,61.799999,59.569553,13382200
2022-06-10,61.009998,61.889999,60.459999,61.410000,59.193630,14967600
2022-06-13,60.750000,62.290001,60.669998,61.340000,59.126160,23064200
2022-06-14,60.730000,60.889999,58.660000,59.230000,57.504799,24620000
2022-06-15,60.000000,60.639999,58.970001,59.669998,57.931980,19684700
2022-06-16,58.639999,59.520000,58.250000,59.070000,57.349457,15053800
2022-06-17,59.700001,60.130001,59.130001,59.430000,57.698975,34781900
2022-06-21,59.490002,60.880001,59.009998,60.700001,58.931984,17705000
2022-06-22,60.599998,61.450001,60.320000,61.150002,59.368877,15207100
2022-06-23,61.299999,61.910000,61.230000,61.880001,60.077614,17190900
2022-06-24,62.110001,63.060001,62.110001,63.040001,61.203827,18147100
2022-06-27,62.980000,63.290001,62.630001,62.910000,61.077614,12142100
2022-06-28,63.080002,63.759998,62.110001,62.279999,60.465961,13150100
2022-06-29,62.540001,63.110001,62.430000,62.730000,60.902851,11795500
2022-06-30,62.320000,63.110001,62.160000,62.910000,61.077614,15514200
2022-07-01,63.119999,64.449997,62.820000,64.379997,62.504791,15143200
2022-07-05,64.180000,64.180000,62.419998,63.279999,61.436832,15921200
2022-07-06,63.599998,64.089996,63.189999,63.410000,61.563049,13450500
2022-07-07,63.259998,63.580002,62.700001,62.910000,61.077614,14828400
2022-07-08,63.029999,63.419998,62.880001,63.139999,61.300915,11311500
2022-07-11,62.990002,63.459999,62.590000,62.939999,61.106735,12702100
2022-07-12,63.000000,63.450001,62.470001,62.669998,60.844597,14731100
2022-07-13,62.330002,63.000000,61.980000,62.380001,60.563049,13145300
2022-07-14,61.330002,62.250000,61.299999,62.180000,60.368874,14433000
2022-07-15,62.750000,62.970001,62.070000,62.500000,60.679550,21968400
2022-07-18,62.520000,62.560001,61.509998,61.650002,59.854313,10780800
2022-07-19,62.090000,62.650002,61.930000,62.529999,60.708679,10998200
2022-07-20,62.400002,62.580002,61.150002,61.500000,59.708675,11010500
2022-07-21,61.259998,61.880001,60.790001,61.360001,59.572762,11959600
2022-07-22,61.380001,61.869999,61.320000,61.590000,59.796059,11644700
2022-07-25,61.549999,62.299999,61.310001,62.189999,60.378578,14941700
2022-07-26,62.750000,63.799999,62.529999,63.209999,61.368870,20118000
2022-07-27,62.880001,63.189999,61.790001,63.009998,61.174698,12142900
2022-07-28,62.919998,64.250000,62.889999,64.059998,62.194111,10837000
2022-07-29,63.709999,64.290001,63.630001,64.169998,62.300911,13734200
2022-08-01,64.089996,65.040001,64.029999,64.519997,62.640713,12831500
2022-08-02,64.589996,64.599998,63.430000,63.639999,61.786350,15241900
2022-08-03,63.549999,64.099998,63.310001,63.919998,62.058193,11317000
2022-08-04,63.639999,63.730000,62.919998,63.669998,61.815475,11795600
2022-08-05,63.630001,63.630001,62.669998,63.380001,61.533920,10445400
2022-08-08,63.500000,63.810001,62.750000,62.970001,61.135864,9165200
2022-08-09,63.180000,63.310001,62.849998,63.049999,61.213531,7910900
2022-08-10,63.630001,63.790001,63.099998,63.650002,61.796055,8857300
2022-08-11,63.689999,63.990002,63.080002,63.220001,61.378578,8507800
2022-08-12,63.430000,63.759998,63.090000,63.700001,61.844597,9489300
2022-08-15,63.639999,64.690002,63.570000,64.500000,62.621304,9863300
2022-08-16,64.570000,65.230003,64.330002,65.029999,63.135860,9569600
2022-08-17,64.830002,65.220001,64.760002,64.879997,62.990227,8144000
2022-08-18,64.959999,65.349998,64.709999,65.220001,63.320320,6532000
2022-08-19,65.209999,65.470001,64.959999,65.169998,63.271782,8921100
2022-08-22,64.839996,64.919998,63.990002,64.199997,62.330036,9087900
2022-08-23,63.820000,64.370003,63.680000,64.269997,62.397995,8443800
2022-08-24,64.239998,64.580002,64.050003,64.360001,62.485374,6844700
2022-08-25,64.360001,64.709999,63.900002,64.669998,62.786343,7913900
2022-08-26,64.730003,64.800003,62.980000,63.110001,61.271786,10089500
2022-08-29,62.689999,63.029999,62.410000,62.730000,60.902851,9115900
2022-08-30,62.910000,62.910000,61.990002,62.150002,60.339748,8456800
2022-08-31,62.380001,62.529999,61.700001,61.709999,59.912560,14633600
2022-09-01,61.580002,62.040001,61.290001,62.000000,60.194115,14939700
2022-09-02,62.389999,62.770000,60.900002,61.150002,59.368877,11809800
2022-09-06,61.290001,61.970001,60.990002,61.180000,59.397999,12181800
2022-09-07,61.320000,62.490002,61.320000,62.310001,60.495090,13290700
2022-09-08,62.080002,62.299999,61.340000,62.119999,60.310619,17193500
2022-09-09,62.169998,62.880001,61.860001,62.320000,60.504795,11855900
2022-09-12,62.430000,62.810001,62.270000,62.500000,60.679550,13026900
2022-09-13,62.200001,62.220001,60.279999,60.470001,58.708679,18532800
2022-09-14,60.639999,61.080002,60.439999,60.790001,59.019360,12881600
2022-09-15,60.400002,60.400002,59.360001,59.529999,58.217442,11451900
2022-09-16,59.660000,59.799999,59.110001,59.540001,58.227219,20493500
2022-09-19,59.389999,60.099998,59.230000,59.990002,58.667297,12596200
2022-09-20,59.680000,60.029999,59.320000,59.900002,58.579285,11984600
2022-09-21,60.139999,60.700001,59.389999,59.400002,58.090305,14165300
2022-09-22,59.549999,59.730000,59.200001,59.259998,57.953392,11657600
2022-09-23,58.959999,59.099998,58.000000,58.599998,57.307941,14824000
2022-09-26,58.490002,58.570000,57.689999,57.869999,56.594040,18670100
2022-09-27,58.080002,58.369999,56.310001,56.380001,55.136894,23829300
2022-09-28,56.660000,57.250000,55.910000,56.980000,55.723663,21480100
2022-09-29,57.090000,57.290001,56.000000,56.570000,55.322704,14570700
2022-09-30,56.869999,57.130001,56.000000,56.020000,54.784828,16124600
2022-10-03,56.360001,56.849998,56.060001,56.650002,55.400940,16277600
2022-10-04,56.950001,57.810001,56.459999,56.779999,55.528076,18861400
2022-10-05,56.500000,56.650002,55.509998,56.240002,54.999977,14324900
2022-10-06,56.000000,56.099998,54.869999,55.029999,53.816658,17192800
2022-10-07,54.990002,55.090000,54.250000,54.509998,53.308121,11479800
2022-10-10,54.599998,54.959999,54.020000,54.389999,53.190769,10239100
2022-10-11,54.459999,55.220001,54.240002,54.480000,53.278786,14303900
2022-10-12,55.230000,56.040001,55.040001,55.139999,53.924232,18377400
2022-10-13,54.480000,56.080002,54.259998,55.869999,54.638138,16220700
2022-10-14,56.290001,56.470001,54.939999,54.980000,53.767761,15997900
2022-10-17,55.630001,56.220001,55.570000,55.689999,54.462105,13721400
2022-10-18,56.310001,56.779999,56.099998,56.439999,55.195568,11823100
2022-10-19,56.310001,56.540001,55.730000,55.959999,54.726151,10182300
2022-10-20,55.770000,55.919998,54.959999,55.080002,53.865559,16905100
2022-10-21,55.000000,56.110001,54.990002,55.959999,54.726151,15034100
2022-10-24,56.639999,57.730000,56.570000,57.570000,56.300655,17416700
2022-10-25,59.040001,59.110001,57.750000,58.950001,57.650227,28829900
2022-10-26,59.009998,59.779999,58.860001,59.389999,58.080524,15831400
2022-10-27,59.770000,59.840000,59.380001,59.529999,58.217442,16026100
2022-10-28,59.570000,60.910000,59.470001,60.759998,59.420319,12888900
2022-10-31,60.509998,60.570000,59.669998,59.849998,58.530384,14016400
2022-11-01,60.029999,60.290001,59.369999,59.639999,58.325016,10659500
2022-11-02,59.639999,60.230000,58.770000,58.810001,57.513317,14549200
2022-11-03,58.110001,59.000000,58.099998,58.779999,57.483978,9194000
2022-11-04,59.299999,59.590000,58.560001,59.259998,57.953392,9725900
2022-11-07,59.259998,59.770000,59.240002,59.490002,58.178322,8849700
2022-11-08,59.750000,59.790001,58.939999,59.599998,58.285892,10081600
2022-11-09,59.590000,59.639999,58.750000,58.770000,57.474197,10115200
2022-11-10,60.250000,61.040001,59.680000,60.880001,59.537674,16804800
2022-11-11,61.369999,61.450001,60.209999,61.320000,59.967972,18972100
2022-11-14,61.320000,61.720001,60.709999,60.730000,59.390980,16361000
2022-11-15,61.130001,61.450001,60.000000,60.630001,59.293186,13295800
2022-11-16,60.790001,61.029999,60.290001,60.520000,59.185612,14199500
2022-11-17,60.189999,60.740002,60.130001,60.709999,59.371422,11212600
2022-11-18,60.990002,61.369999,60.799999,61.139999,59.791943,10415600
2022-11-21,61.410000,62.209999,61.200001,62.080002,60.711216,15399400
2022-11-22,62.470001,62.500000,62.049999,62.349998,60.975258,12319600
2022-11-23,62.490002,62.790001,62.299999,62.630001,61.249088,8990400
2022-11-25,62.730000,62.810001,62.380001,62.689999,61.307766,5165500
2022-11-28,62.689999,63.099998,62.560001,62.700001,61.317547,12267500
2022-11-29,62.520000,62.570000,61.980000,62.480000,61.102398,10969600
2022-11-30,62.009998,63.680000,61.750000,63.610001,62.648670,30433900
2022-12-01,63.610001,64.110001,63.430000,63.790001,62.825947,12001400
2022-12-02,63.610001,64.519997,63.400002,64.349998,63.377483,13643500
2022-12-05,63.410000,63.799999,63.259998,63.470001,62.510784,9185100
2022-12-06,63.520000,63.880001,63.230000,63.439999,62.481236,10099500
2022-12-07,63.450001,63.720001,63.250000,63.540001,62.579723,12307600
2022-12-08,63.599998,63.849998,63.349998,63.810001,62.845646,9946200
2022-12-09,63.610001,63.840000,63.090000,63.139999,62.185768,13914900
2022-12-12,63.299999,64.010002,63.009998,63.970001,63.003227,11647900
2022-12-13,64.589996,64.699997,63.799999,63.990002,63.022926,17521600
2022-12-14,64.190002,64.650002,63.570000,63.990002,63.022926,12826700
2022-12-15,63.590000,63.889999,62.490002,63.110001,62.156223,12212300
2022-12-16,62.750000,63.139999,62.330002,62.750000,61.801666,33631500
2022-12-19,62.830002,63.410000,62.470001,62.840000,61.890305,10919700
2022-12-20,62.820000,63.150002,62.750000,62.790001,61.841061,10286500
2022-12-21,63.070000,64.050003,63.070000,63.799999,62.835793,10411300
2022-12-22,63.419998,63.590000,62.650002,63.340000,62.382748,9666700
2022-12-23,63.500000,63.869999,63.200001,63.820000,62.855495,6463300
2022-12-27,63.930000,64.290001,63.709999,64.209999,63.239597,7320700
2022-12-28,64.459999,64.650002,63.490002,63.570000,62.609272,7159400
2022-12-29,63.799999,64.150002,63.700001,63.950001,62.983528,7169300
2022-12-30,63.919998,63.919998,63.169998,63.610001,62.648670,7650200
2023-01-03,63.560001,63.560001,62.180000,62.950001,61.998642,12180500
2023-01-04,63.150002,63.330002,62.509998,62.919998,61.969093,13387900
2023-01-05,62.599998,62.799999,62.080002,62.200001,61.259975,9814700
2023-01-06,62.910000,63.669998,62.580002,63.400002,62.441845,9990000
2023-01-09,63.299999,63.720001,62.580002,62.610001,61.663780,9442600
2023-01-10,62.599998,62.730000,61.919998,62.130001,61.191036,10134600
2023-01-11,62.380001,62.560001,61.410000,62.009998,61.072845,10823000
2023-01-12,62.110001,62.180000,60.970001,61.209999,60.284939,13907300
2023-01-13,60.700001,61.459999,60.590000,61.430000,60.501614,13986400
2023-01-17,61.730000,62.380001,61.560001,61.680000,60.747837,18327800
2023-01-18,61.509998,61.590000,59.680000,59.810001,58.906097,19679400
2023-01-19,59.730000,60.639999,59.709999,59.720001,58.817455,14894500
2023-01-20,59.720001,60.090000,59.400002,60.080002,59.172016,14237700
2023-01-23,60.279999,60.570000,60.049999,60.230000,59.319748,12613400
2023-01-24,60.080002,61.849998,59.799999,60.549999,59.634914,10103300
2023-01-25,60.200001,60.939999,59.889999,60.930000,60.009171,11265800
2023-01-26,60.810001,61.099998,60.570000,60.810001,59.890987,11884800
2023-01-27,60.840000,60.959999,60.369999,60.490002,59.575821,14087000
2023-01-30,60.540001,61.169998,60.459999,60.639999,59.723549,15632000
2023-01-31,60.980000,61.340000,60.509998,61.320000,60.393276,14344400
2023-02-01,61.139999,61.580002,60.619999,61.330002,60.403126,12535400
2023-02-02,60.799999,61.020000,59.910000,60.279999,59.368992,16947200
2023-02-03,60.349998,60.419998,59.230000,59.830002,58.925793,15404400
2023-02-06,59.790001,60.340000,59.720001,60.169998,59.260654,11330900
2023-02-07,59.669998,60.240002,59.540001,60.070000,59.162167,14922700
2023-02-08,59.919998,59.919998,59.590000,59.720001,58.817455,11012000
2023-02-09,60.150002,60.320000,59.599998,59.619999,58.718964,12515300
2023-02-10,59.720001,59.900002,58.880001,59.619999,58.718964,14420700
2023-02-13,59.900002,60.759998,59.730000,60.599998,59.684158,16191800
2023-02-14,60.209999,60.900002,59.560001,59.590000,58.689423,20505700
2023-02-15,59.900002,59.930000,59.230000,59.590000,58.689423,13171400
2023-02-16,59.230000,59.820000,58.950001,59.220001,58.325016,16538300
2023-02-17,59.500000,60.230000,59.380001,60.119999,59.211411,16814700
2023-02-21,59.990002,60.230000,59.720001,59.799999,58.896248,14278300
2023-02-22,59.849998,60.360001,59.750000,59.980000,59.073524,12409600
2023-02-23,60.009998,60.419998,59.810001,60.090000,59.181866,12222800
2023-02-24,59.680000,59.910000,59.389999,59.840000,58.935646,9736200
2023-02-27,60.180000,60.299999,59.740002,59.820000,58.915943,8849800
2023-02-28,59.700001,59.700001,59.139999,59.509998,58.610626,16082200
2023-03-01,59.130001,59.180000,58.369999,58.860001,57.970451,13275800
