Date,Open,High,Low,Close,Adj Close,Volume
2021-09-28,66.220001,66.989998,65.209999,65.559998,64.520157,787700
2021-09-29,66.269997,66.400002,64.080002,64.550003,63.526180,729300
2021-09-30,64.570000,64.570000,62.369999,63.259998,62.256641,1905100
2021-10-01,64.099998,66.949997,63.919998,66.400002,65.346840,1308000
2021-10-04,66.150002,67.400002,65.220001,66.010002,64.963028,860600
2021-10-05,66.589996,66.650002,64.769997,64.860001,63.831268,1157700
2021-10-06,63.689999,64.900002,63.610001,64.379997,63.358875,1365200
2021-10-07,65.190002,66.000000,64.480003,64.620003,63.595078,1127700
2021-10-08,64.629997,65.349998,64.050003,64.199997,63.181725,679000
2021-10-11,64.500000,65.279999,63.970001,64.000000,62.984901,511800
2021-10-12,64.589996,67.290001,64.480003,66.750000,65.691292,1529900
2021-10-13,67.000000,68.099998,65.680000,66.949997,65.888115,1558700
2021-10-14,67.580002,68.570000,67.190002,67.320000,66.252243,1037100
2021-10-15,68.330002,69.230003,66.260002,66.349998,65.297630,837700
2021-10-18,66.050003,66.779999,65.430000,66.610001,65.553513,612200
2021-10-19,67.199997,67.459999,65.519997,65.779999,64.736671,612400
2021-10-20,65.879997,67.000000,65.629997,66.309998,65.258263,633700
2021-10-21,66.180000,67.040001,66.040001,66.309998,65.258263,628500
2021-10-22,66.309998,66.379997,65.010002,66.050003,65.002388,1098000
2021-10-25,66.440002,67.019997,65.690002,66.339996,65.287788,1179000
2021-10-26,66.849998,67.400002,66.099998,66.599998,65.543671,1149900
2021-10-27,66.620003,67.650002,65.070000,67.209999,66.143982,1977700
2021-10-28,67.260002,67.260002,64.470001,64.910004,63.880482,1799500
2021-10-29,64.559998,65.500000,63.200001,63.779999,62.768394,1405800
2021-11-01,64.120003,66.120003,63.770000,65.440002,64.402077,1400500
2021-11-02,65.879997,66.449997,64.820000,65.300003,64.264290,1276200
2021-11-03,65.099998,67.849998,64.760002,67.459999,66.390030,1688000
2021-11-04,67.699997,68.040001,63.669998,64.110001,63.093163,1763500
2021-11-05,66.010002,68.279999,66.000000,67.430000,66.360504,1527900
2021-11-08,67.389999,67.519997,64.230003,64.370003,63.349037,1028300
2021-11-09,64.279999,65.220001,63.080002,63.840000,62.827442,898900
2021-11-10,63.349998,65.000000,62.759998,63.119999,62.118862,841200
2021-11-11,63.250000,63.250000,61.919998,62.410000,61.420120,850100
2021-11-12,62.700001,62.990002,61.889999,62.200001,61.213459,516000
2021-11-15,62.930000,63.000000,61.950001,61.990002,61.006786,1043500
2021-11-16,61.919998,61.959999,59.759998,60.779999,59.815975,1969400
2021-11-17,60.450001,61.349998,60.330002,60.959999,59.993118,771500
2021-11-18,60.990002,61.349998,59.200001,59.320000,58.379135,1297100
2021-11-19,58.500000,60.380001,58.160000,59.730000,58.782635,1158900
2021-11-22,60.130001,61.160000,59.189999,60.389999,59.432163,1035600
2021-11-23,60.820000,61.310001,59.630001,60.450001,59.491211,936100
2021-11-24,59.570000,61.919998,59.389999,61.889999,60.908367,992100
2021-11-26,58.970001,61.349998,58.090000,61.029999,60.062016,1247600
2021-11-29,61.439999,62.500000,59.959999,60.080002,59.127083,973800
2021-11-30,59.400002,60.340000,57.860001,58.610001,57.680401,1828800
2021-12-01,59.700001,61.020000,56.560001,56.700001,55.800686,1524100
2021-12-02,57.150002,60.270000,56.450001,60.000000,59.048347,1838600
2021-12-03,60.070000,60.090000,58.200001,59.680000,58.733418,1456500
2021-12-06,60.509998,62.330002,59.230000,61.270000,60.298206,2419900
2021-12-07,62.470001,63.570000,61.959999,62.480000,61.489014,1281800
2021-12-08,62.790001,65.070000,62.310001,64.480003,63.457298,1165400
2021-12-09,63.770000,64.830002,63.209999,63.259998,62.256641,708100
2021-12-10,63.560001,63.939999,61.939999,62.580002,61.587429,814000
2021-12-13,61.919998,63.040001,60.360001,60.860001,59.894711,1349500
2021-12-14,60.380001,61.580002,59.700001,60.580002,59.619148,1291700
2021-12-15,60.590000,61.000000,59.040001,60.439999,59.481369,988600
2021-12-16,60.889999,61.750000,58.810001,58.830002,57.896908,919300
2021-12-17,58.090000,60.450001,57.360001,60.070000,59.117237,1529700
2021-12-20,58.820000,59.990002,57.910000,59.189999,58.251194,609500
2021-12-21,59.830002,63.340000,59.830002,63.279999,62.276325,796600
2021-12-22,63.029999,64.699997,62.860001,63.900002,62.886490,749200
2021-12-23,64.620003,65.000000,63.970001,64.680000,63.654114,693900
2021-12-27,64.309998,65.379997,63.660000,65.220001,64.185547,751900
2021-12-28,64.750000,65.800003,64.500000,64.599998,63.575390,562900
2021-12-29,64.230003,65.709999,63.889999,65.019997,63.988712,657300
2021-12-30,64.879997,65.900002,64.879997,65.389999,64.352852,701700
2021-12-31,65.379997,66.059998,65.080002,65.570000,64.529999,441600
2022-01-03,65.959999,66.989998,64.800003,64.930000,63.900158,953700
2022-01-04,65.489998,66.000000,64.260002,64.989998,63.959209,853800
2022-01-05,64.910004,65.129997,62.259998,62.380001,61.390598,990800
2022-01-06,62.680000,63.889999,61.810001,63.279999,62.276325,519500
2022-01-07,63.270000,64.690002,63.060001,63.520000,62.512516,616000
2022-01-10,62.910000,63.209999,60.910000,62.540001,61.548058,890400
2022-01-11,62.459999,63.840000,62.360001,63.689999,62.679817,727300
2022-01-12,64.190002,64.510002,62.869999,63.500000,62.492836,739400
2022-01-13,63.360001,64.190002,62.220001,62.400002,61.410282,773800
2022-01-14,62.639999,62.689999,59.630001,60.689999,59.727402,901800
2022-01-18,60.080002,60.900002,59.500000,59.590000,58.644852,584400
2022-01-19,59.820000,59.869999,57.630001,57.700001,56.784828,836400
2022-01-20,58.040001,59.689999,57.610001,57.720001,56.804512,1027500
2022-01-21,57.060001,57.799999,56.020000,56.439999,55.544815,1259000
2022-01-24,55.160000,59.200001,54.599998,58.919998,57.985477,1271900
2022-01-25,58.169998,60.990002,57.790001,60.189999,59.235332,1588000
2022-01-26,61.130001,61.919998,59.049999,59.450001,58.507072,952300
2022-01-27,59.700001,60.279999,57.680000,57.740002,56.824196,1330700
2022-01-28,57.910000,58.880001,56.009998,58.880001,57.946114,868500
2022-01-31,58.540001,59.480000,57.730000,59.459999,58.516911,2285400
2022-02-01,60.009998,61.430000,59.490002,61.150002,60.180107,1070500
2022-02-02,61.080002,61.340000,59.750000,60.209999,59.255013,731800
2022-02-03,59.759998,61.000000,59.450001,59.549999,58.605488,1056700
2022-02-04,61.180000,63.939999,60.020000,63.419998,62.414101,2079300
2022-02-07,63.700001,65.629997,63.700001,64.839996,63.811581,1704600
2022-02-08,65.269997,65.989998,64.720001,65.430000,64.392220,1268300
2022-02-09,66.139999,69.550003,66.059998,69.500000,68.397667,2316200
2022-02-10,68.809998,72.720001,68.809998,70.720001,69.598320,2305500
2022-02-11,70.699997,71.839996,68.989998,69.570000,68.466560,1105500
2022-02-14,69.940002,70.849998,68.099998,68.339996,67.256058,1612400
2022-02-15,69.650002,70.379997,68.830002,69.900002,68.791328,930500
2022-02-16,69.260002,71.489998,69.059998,71.169998,70.041183,1576000
2022-02-17,70.410004,70.839996,69.029999,69.260002,68.161476,1107600
2022-02-18,69.000000,69.720001,67.699997,68.410004,67.324959,919900
2022-02-22,67.320000,68.099998,65.910004,66.830002,65.770020,1269000
2022-02-23,68.169998,68.849998,66.419998,66.570000,65.514153,1136300
2022-02-24,64.300003,68.830002,63.500000,68.620003,67.531631,1282900
2022-02-25,68.779999,70.540001,67.779999,70.480003,69.362129,1179400
2022-02-28,69.440002,71.160004,69.379997,70.940002,69.814835,913000
2022-03-01,70.839996,70.989998,67.669998,68.150002,67.069084,1239200
2022-03-02,69.180000,70.089996,68.570000,70.080002,68.968475,1089400
2022-03-03,70.500000,72.000000,68.959999,69.099998,68.004013,2427900
2022-03-04,68.209999,68.720001,65.550003,67.050003,65.986526,1432000
2022-03-07,67.300003,67.300003,59.820000,60.049999,59.097557,2777900
2022-03-08,60.410000,63.459999,59.310001,61.410000,60.435982,1607400
2022-03-09,63.360001,65.820000,63.360001,64.480003,63.457298,1294200
2022-03-10,63.099998,65.790001,63.099998,64.680000,63.654114,1227100
2022-03-11,65.209999,65.800003,64.150002,64.220001,63.201412,687200
2022-03-14,64.230003,64.900002,61.900002,62.599998,61.751343,1302900
2022-03-15,62.840000,66.180000,62.590000,66.019997,65.124969,1049100
2022-03-16,66.989998,68.730003,66.400002,68.339996,67.413521,1212100
2022-03-17,67.570000,68.949997,67.290001,68.129997,67.206367,615200
2022-03-18,67.769997,69.040001,67.029999,68.879997,67.946205,1185600
2022-03-21,68.510002,68.739998,67.290001,68.099998,67.176773,623300
2022-03-22,68.339996,69.739998,68.010002,69.070000,68.133636,1318700
2022-03-23,68.279999,68.980003,67.690002,68.050003,67.127457,705200
2022-03-24,68.699997,69.169998,68.059998,69.000000,68.064583,794000
2022-03-25,69.190002,69.610001,68.400002,69.010002,68.074448,1055300
2022-03-28,69.099998,69.570000,67.029999,67.639999,66.723015,1180300
2022-03-29,68.910004,70.459999,67.930000,68.269997,67.344467,1504800
2022-03-30,67.550003,68.419998,66.849998,66.970001,66.062103,898300
2022-03-31,66.620003,67.489998,65.540001,65.779999,64.888229,2146500
2022-04-01,66.440002,66.699997,64.160004,65.349998,64.464066,1424300
2022-04-04,65.269997,66.849998,64.760002,66.639999,65.736572,1159200
2022-04-05,66.730003,67.139999,64.540001,65.279999,64.395004,736300
2022-04-06,64.349998,64.419998,61.470001,62.610001,61.761208,1338500
2022-04-07,62.619999,63.160000,59.939999,61.669998,60.833950,1887900
2022-04-08,61.590000,62.810001,61.029999,61.970001,61.129887,1080900
2022-04-11,61.270000,62.950001,60.779999,61.119999,60.291405,1038700
2022-04-12,61.840000,62.840000,60.830002,61.049999,60.222355,798800
2022-04-13,61.139999,63.439999,61.110001,62.840000,61.988091,927400
2022-04-14,62.950001,63.529999,62.290001,62.299999,61.455410,606100
2022-04-18,61.950001,63.570000,61.700001,63.160000,62.303749,1132200
2022-04-19,63.080002,65.559998,62.880001,65.110001,64.227310,959300
2022-04-20,65.400002,67.050003,65.260002,66.269997,65.371590,769600
2022-04-21,67.339996,68.050003,63.770000,64.089996,63.221138,795200
2022-04-22,64.110001,64.419998,62.330002,62.799999,61.948631,984100
2022-04-25,61.700001,64.309998,61.509998,64.199997,63.329647,1261600
2022-04-26,64.750000,64.930000,61.830002,62.320000,61.475140,1073100
2022-04-27,63.419998,64.870003,59.580002,60.160000,59.344425,1685800
2022-04-28,60.720001,62.310001,59.950001,61.750000,60.912868,956900
2022-04-29,61.369999,63.160000,60.430000,60.580002,59.758724,960300
2022-05-02,60.880001,61.119999,58.669998,60.970001,60.143440,1370400
2022-05-03,61.380001,61.980000,59.919998,61.189999,60.360458,881300
2022-05-04,61.340000,61.639999,57.020000,59.619999,58.811745,1830300
2022-05-05,58.730000,59.619999,57.340000,58.389999,57.598415,1250100
2022-05-06,58.240002,59.290001,56.500000,58.349998,57.558956,918900
2022-05-09,57.200001,58.230000,54.730000,55.029999,54.283970,1047000
2022-05-10,55.470001,56.240002,53.400002,54.520000,53.780884,1126500
2022-05-11,54.450001,56.389999,52.980000,53.330002,52.607018,1081900
2022-05-12,53.220001,54.669998,52.599998,54.009998,53.277798,1121800
2022-05-13,54.919998,57.290001,54.919998,56.500000,55.734039,905000
2022-05-16,55.930000,57.160000,54.950001,55.090000,54.343155,902100
2022-05-17,56.400002,57.020000,55.590000,56.439999,55.674854,772700
2022-05-18,55.650002,55.830002,53.310001,54.070000,53.336987,1246600
2022-05-19,53.430000,55.330002,53.430000,54.500000,53.761154,1031300
2022-05-20,55.320000,55.580002,53.310001,55.009998,54.264236,1123700
2022-05-23,55.599998,55.990002,53.509998,54.750000,54.007763,1205900
2022-05-24,54.220001,54.220001,51.790001,52.490002,51.778400,1133000
2022-05-25,52.110001,56.169998,52.110001,55.549999,54.796921,1259400
2022-05-26,56.189999,59.700001,56.189999,59.520000,58.713100,1422900
2022-05-27,60.060001,60.720001,58.709999,59.330002,58.525677,910300
2022-05-31,59.060001,59.580002,57.770000,58.770000,57.973263,1057600
2022-06-01,59.490002,59.860001,56.490002,57.720001,56.937500,1325300
2022-06-02,59.450001,60.270000,58.860001,59.919998,59.107674,1576100
2022-06-03,59.029999,60.080002,58.990002,59.389999,58.584866,881800
2022-06-06,59.910000,60.360001,59.209999,60.169998,59.354290,1087100
2022-06-07,59.220001,60.660000,58.950001,60.430000,59.610760,622000
2022-06-08,60.130001,61.150002,59.740002,59.810001,58.999168,739100
2022-06-09,59.060001,59.700001,58.009998,59.029999,58.229740,809300
2022-06-10,57.869999,58.369999,55.310001,55.540001,54.787056,1521200
2022-06-13,53.259998,53.939999,50.790001,51.400002,50.703182,1430600
2022-06-14,51.570000,52.790001,51.110001,52.090000,51.383823,1308700
2022-06-15,52.630001,54.060001,52.430000,53.200001,52.478775,1207600
2022-06-16,51.680000,51.889999,49.750000,50.119999,49.440533,1629900
2022-06-17,50.590000,52.070000,49.930000,51.660000,50.959656,2084400
2022-06-21,52.799999,53.070000,50.700001,50.830002,50.140911,1407800
2022-06-22,50.290001,51.240002,49.590000,49.750000,49.075546,1292800
2022-06-23,50.119999,50.240002,47.660000,49.049999,48.385036,1348300
2022-06-24,49.669998,53.380001,49.360001,53.380001,52.656345,2775700
2022-06-27,53.459999,53.689999,52.020000,52.439999,51.729080,911100
2022-06-28,53.470001,54.580002,51.779999,51.820000,51.117489,1497200
2022-06-29,51.560001,51.650002,49.950001,50.580002,50.039143,794200
2022-06-30,49.730000,50.610001,48.580002,49.750000,49.218018,1077300
2022-07-01,49.570000,51.209999,49.570000,51.110001,50.563477,729300
2022-07-05,49.779999,52.020000,49.110001,51.869999,51.315346,940800
2022-07-06,51.540001,52.430000,49.549999,50.459999,49.920422,1012100
2022-07-07,50.959999,52.180000,50.590000,51.000000,50.454651,804800
2022-07-08,50.490002,50.599998,49.119999,49.619999,49.089409,649700
2022-07-11,49.360001,49.360001,48.020000,49.009998,48.485931,783500
2022-07-12,48.910000,51.139999,48.910000,49.919998,49.386196,688500
2022-07-13,48.740002,50.599998,48.380001,50.310001,49.772030,1141000
2022-07-14,49.500000,50.279999,48.959999,49.689999,49.158657,1257200
2022-07-15,50.689999,52.459999,50.500000,52.139999,51.582458,838900
2022-07-18,52.770000,53.790001,52.509998,52.740002,52.176041,920100
2022-07-19,53.770000,54.990002,53.680000,54.500000,53.917225,905300
2022-07-20,54.209999,55.590000,54.099998,54.910000,54.322842,575000
2022-07-21,54.570000,55.770000,54.130001,55.669998,55.074711,687500
2022-07-22,55.790001,56.000000,54.009998,54.639999,54.055729,849900
2022-07-25,54.900002,55.470001,54.049999,55.200001,54.609737,1080100
2022-07-26,54.700001,54.849998,53.369999,54.279999,53.699574,1514800
2022-07-27,55.000000,56.389999,54.209999,55.639999,55.045033,1682100
2022-07-28,55.529999,56.090000,54.080002,55.709999,55.114285,921400
2022-07-29,55.410000,55.570000,53.860001,55.509998,54.916424,985100
2022-08-01,54.880001,55.770000,54.369999,55.029999,54.441559,1444100
2022-08-02,54.459999,55.250000,53.619999,54.970001,54.382198,1634600
2022-08-03,55.369999,55.919998,54.279999,55.270000,54.678993,1330400
2022-08-04,55.520000,56.529999,55.320000,55.500000,54.906536,941000
2022-08-05,54.700001,55.360001,53.770000,54.220001,53.640217,944000
2022-08-08,54.869999,56.639999,54.779999,55.230000,54.639416,965000
2022-08-09,54.700001,55.310001,53.939999,55.029999,54.441559,1358000
2022-08-10,56.310001,56.919998,55.320000,56.230000,55.628723,949500
2022-08-11,57.200001,57.720001,56.570000,56.590000,55.984875,770800
2022-08-12,56.619999,57.790001,56.590000,57.730000,57.112690,662000
2022-08-15,57.360001,58.340000,57.360001,57.770000,57.152256,620000
2022-08-16,57.560001,58.599998,57.419998,58.310001,57.686489,731600
2022-08-17,57.450001,57.830002,56.570000,57.000000,56.390491,548000
2022-08-18,56.910000,57.520000,56.560001,57.389999,56.776318,419300
2022-08-19,56.840000,56.930000,55.590000,55.849998,55.252785,741700
2022-08-22,54.799999,55.490002,54.400002,55.060001,54.471233,631800
2022-08-23,55.250000,56.040001,55.000000,55.549999,54.956001,518500
2022-08-24,55.150002,56.540001,54.990002,55.959999,55.361610,537400
2022-08-25,56.630001,57.580002,56.459999,57.230000,56.618027,681400
2022-08-26,57.459999,57.470001,55.939999,56.029999,55.430866,839200
2022-08-29,55.090000,56.270000,54.930000,55.900002,55.302254,849800
2022-08-30,56.520000,56.889999,54.380001,54.689999,54.105190,1423600
2022-08-31,55.189999,55.639999,54.299999,54.430000,53.847969,1170100
2022-09-01,53.840000,53.840000,52.500000,53.529999,52.957592,904800
2022-09-02,54.200001,54.340000,53.000000,53.240002,52.670704,878000
2022-09-06,53.820000,54.180000,52.459999,53.119999,52.551983,1051700
2022-09-07,53.029999,55.060001,52.720001,54.840000,54.253590,1289100
2022-09-08,54.150002,55.119999,53.500000,55.090000,54.500916,837500
2022-09-09,55.880001,56.910000,55.700001,56.779999,56.172844,802700
2022-09-12,57.200001,58.130001,56.880001,57.259998,56.647709,915200
2022-09-13,55.500000,56.529999,54.340000,54.400002,53.818298,1142600
2022-09-14,54.689999,54.790001,52.840000,54.570000,53.986477,1336900
2022-09-15,54.430000,55.810001,53.549999,53.759998,53.185139,1320000
2022-09-16,53.020000,53.660000,51.650002,51.849998,51.295559,2026200
2022-09-19,51.150002,53.189999,51.150002,52.709999,52.146366,1096800
2022-09-20,52.730000,52.950001,51.790001,52.220001,51.661610,920600
2022-09-21,52.230000,52.849998,50.439999,50.950001,50.405186,982000
2022-09-22,50.980000,50.980000,47.970001,48.430000,47.912128,1962600
2022-09-23,47.820000,48.060001,46.180000,47.020000,46.517208,2236100
2022-09-26,47.139999,48.049999,46.099998,46.220001,45.725761,1607800
2022-09-27,47.049999,48.380001,46.509998,46.950001,46.447956,978400
2022-09-28,47.250000,48.509998,47.060001,48.250000,47.734062,763500
2022-09-29,47.230000,48.000000,46.369999,47.980000,47.614971,927800
2022-09-30,47.520000,48.820000,47.180000,47.650002,47.287479,1495900
2022-10-03,48.310001,49.509998,47.549999,48.750000,48.379112,957900
2022-10-04,50.110001,52.549999,49.520000,52.480000,52.080734,1491100
2022-10-05,51.540001,52.900002,51.389999,52.639999,52.239517,856700
2022-10-06,52.340000,53.470001,52.220001,52.290001,51.892181,684300
2022-10-07,51.660000,51.869999,50.799999,51.180000,50.790627,595000
2022-10-10,51.119999,51.320000,49.950001,50.259998,49.877625,635600
2022-10-11,50.290001,51.169998,48.860001,50.500000,50.115799,1149000
2022-10-12,50.570000,51.240002,49.570000,50.869999,50.482983,660100
2022-10-13,49.660000,52.700001,49.150002,51.880001,51.485298,931400
2022-10-14,52.459999,52.869999,50.509998,50.599998,50.215038,749500
2022-10-17,51.880001,52.950001,51.590000,52.709999,52.308983,765600
2022-10-18,54.200001,54.700001,53.169998,53.540001,53.132671,843000
2022-10-19,52.779999,53.570000,51.360001,52.009998,51.614307,562200
2022-10-20,51.980000,53.549999,51.790001,52.009998,51.614307,561700
2022-10-21,52.119999,53.660000,51.790001,53.450001,53.043354,866500
2022-10-24,53.340000,54.340000,53.130001,53.779999,53.370842,808000
2022-10-25,53.860001,54.990002,53.580002,54.779999,54.363235,904200
2022-10-26,56.150002,57.459999,55.639999,56.000000,55.573952,1616100
2022-10-27,56.849998,57.340000,56.279999,56.599998,56.169384,825000
2022-10-28,56.520000,57.680000,55.860001,57.660000,57.221325,1047900
2022-10-31,57.869999,58.470001,57.419998,57.759998,57.320560,899300
2022-11-01,58.689999,58.889999,57.720001,58.419998,57.975540,808300
2022-11-02,57.950001,58.259998,55.520000,55.590000,55.167072,1072100
2022-11-03,54.560001,55.799999,54.009998,54.599998,54.184605,982800
2022-11-04,55.759998,56.380001,54.950001,56.160000,55.732735,795200
2022-11-07,56.700001,58.110001,55.830002,58.110001,57.667900,990400
2022-11-08,58.599998,58.610001,57.349998,58.220001,57.777065,590500
2022-11-09,57.230000,58.380001,57.049999,57.330002,56.893837,595700
2022-11-10,59.820000,60.310001,58.669998,59.169998,58.719837,1398900
2022-11-11,60.049999,60.669998,59.160000,59.270000,58.819077,1289600
2022-11-14,58.880001,60.299999,58.500000,59.230000,58.779377,794400
2022-11-15,60.049999,60.980000,59.820000,60.270000,59.811470,854400
2022-11-16,59.270000,60.160000,59.070000,60.040001,59.583218,641900
2022-11-17,59.090000,59.849998,58.680000,59.380001,58.928242,579000
2022-11-18,60.290001,60.419998,59.450001,60.270000,59.811470,840600
2022-11-21,59.720001,60.389999,58.919998,59.299999,58.848843,1001200
2022-11-22,59.730000,60.950001,59.290001,60.810001,60.347359,964100
2022-11-23,60.639999,61.029999,59.709999,59.730000,59.275574,737400
2022-11-25,59.770000,60.490002,59.540001,60.259998,59.801540,273600
2022-11-28,59.830002,60.070000,59.099998,59.389999,58.938164,866800
2022-11-29,59.320000,60.250000,59.320000,60.060001,59.603069,1023800
2022-11-30,60.090000,61.389999,59.139999,61.330002,60.863407,1474900
2022-12-01,61.439999,61.820000,60.810001,60.869999,60.406902,889800
2022-12-02,59.680000,60.529999,59.680000,59.820000,59.364891,847000
2022-12-05,59.470001,59.750000,58.560001,58.910000,58.461815,673100
2022-12-06,58.959999,59.299999,57.650002,58.330002,57.886227,892400
2022-12-07,57.889999,58.910000,57.500000,58.570000,58.124405,709700
2022-12-08,59.009998,59.130001,58.349998,58.919998,58.471733,734700
2022-12-09,58.770000,59.029999,58.450001,58.639999,58.193867,744000
2022-12-12,57.750000,59.029999,57.709999,58.770000,58.322880,827200
2022-12-13,60.570000,60.720001,58.810001,59.480000,59.027481,1265200
2022-12-14,59.150002,59.820000,58.189999,58.740002,58.293110,1506100
2022-12-15,57.720001,58.259998,57.040001,57.730000,57.290791,968400
2022-12-16,56.980000,57.619999,56.849998,57.119999,56.833103,2253700
2022-12-19,57.119999,57.119999,54.680000,55.240002,54.962547,1402200
2022-12-20,55.000000,56.000000,54.820000,55.790001,55.509781,1045100
2022-12-21,56.500000,56.830002,55.570000,55.750000,55.469982,1000800
2022-12-22,55.279999,55.349998,53.639999,54.599998,54.325756,966200
2022-12-23,54.450001,55.240002,54.220001,55.130001,54.853096,879200
2022-12-27,55.220001,55.369999,54.650002,54.860001,54.584450,708300
2022-12-28,54.759998,54.759998,52.840000,53.000000,52.733791,891500
2022-12-29,53.119999,54.689999,52.799999,54.250000,53.977516,680800
2022-12-30,53.360001,54.610001,53.180000,54.529999,54.256107,841500
2023-01-03,55.279999,55.439999,54.040001,54.389999,54.116814,560200
2023-01-04,54.970001,56.270000,54.700001,56.209999,55.927670,911100
2023-01-05,55.509998,56.299999,55.099998,55.330002,55.052094,720700
2023-01-06,55.970001,56.599998,55.400002,56.220001,55.937622,671600
2023-01-09,56.400002,57.029999,55.759998,55.990002,55.708778,955400
2023-01-10,55.740002,56.340000,55.150002,56.320000,56.037117,730000
2023-01-11,56.630001,57.389999,56.540001,57.110001,56.823154,849700
2023-01-12,57.330002,58.750000,57.119999,58.340000,58.046974,892200
2023-01-13,57.830002,58.560001,57.830002,58.419998,58.126568,422800
2023-01-17,58.930000,59.590000,58.669998,59.430000,59.131496,642200
2023-01-18,60.060001,60.400002,59.040001,59.209999,58.912601,588200
2023-01-19,58.599998,59.090000,58.009998,58.459999,58.166370,524600
2023-01-20,58.669998,60.200001,58.669998,60.130001,59.827984,709900
2023-01-23,60.400002,60.810001,59.849998,60.369999,60.066776,874300
2023-01-24,60.700001,61.169998,59.990002,60.959999,60.653812,710000
2023-01-25,60.549999,60.900002,60.220001,60.720001,60.415020,345300
2023-01-26,61.400002,61.400002,60.750000,61.230000,60.922459,580000
2023-01-27,60.990002,61.790001,60.990002,61.169998,60.862759,481400
2023-01-30,60.639999,61.410000,60.290001,60.369999,60.066776,595200
2023-01-31,60.419998,62.380001,60.360001,62.310001,61.997036,968600
2023-02-01,62.220001,62.810001,61.520000,62.349998,62.036831,794500
2023-02-02,62.740002,62.740002,61.020000,62.139999,61.827885,1448000
2023-02-03,64.959999,66.839996,64.470001,66.480003,66.146095,2781000
2023-02-06,66.199997,66.459999,64.470001,64.989998,64.663567,1016800
2023-02-07,64.809998,66.510002,64.339996,66.449997,66.116234,1257800
2023-02-08,66.250000,66.540001,64.660004,65.260002,64.932220,827500
2023-02-09,66.500000,66.849998,64.779999,64.849998,64.524277,1079200
2023-02-10,64.389999,65.739998,64.389999,65.639999,65.310310,1542100
2023-02-13,65.500000,66.080002,65.330002,65.980003,65.648605,882700
2023-02-14,65.949997,67.279999,65.410004,67.139999,66.802773,1341600
2023-02-15,67.260002,67.500000,66.790001,67.330002,66.991821,1050500
2023-02-16,66.519997,67.190002,65.830002,65.910004,65.578957,1004000
2023-02-17,65.739998,66.459999,65.309998,66.190002,65.857544,627300
2023-02-21,65.260002,66.129997,64.669998,65.010002,64.683472,640000
2023-02-22,65.099998,65.650002,64.730003,65.239998,64.912315,596000
2023-02-23,65.510002,65.910004,64.120003,64.889999,64.564079,879200
2023-02-24,63.540001,64.139999,62.830002,63.570000,63.250702,966100
2023-02-27,64.040001,64.349998,63.450001,63.980000,63.658642,745200
2023-02-28,63.950001,65.639999,63.880001,65.129997,64.802864,1237600
2023-03-01,64.949997,65.760002,64.930000,65.089996,64.763069,1027300
2023-03-02,64.550003,65.400002,64.190002,65.389999,65.061562,900700
2023-03-03,65.639999,66.070000,64.839996,65.839996,65.509300,923700
2023-03-06,65.830002,66.169998,64.730003,64.800003,64.474533,810400
2023-03-07,64.919998,65.690002,64.720001,64.910004,64.583984,747600
2023-03-08,64.910004,65.029999,64.110001,64.870003,64.544182,721400
2023-03-09,65.010002,65.010002,63.029999,63.060001,62.743267,1237400
